estado;sigla;regiao;cidade;populacao;pib;pib_percapita
BAHIA;BA;NORDESTE;CÂNDIDO SALES;27180;93716.921875;3448.01000977
BAHIA;BA;NORDESTE;CÍCERO DANTAS;31832;119276.578125;3747.07006836
BAHIA;BA;NORDESTE;BARRA DO MENDES;14459;49816.65234375;3445.37011719
BAHIA;BA;NORDESTE;JEQUIÉ;150541;1552451.5;10312.48046875
BAHIA;BA;NORDESTE;APORÁ;18738;55787.8046875;2977.26000977
BAHIA;BA;NORDESTE;GUARATINGA;22960;102757.34375;4475.49023438
BAHIA;BA;NORDESTE;MARACÁS;35990;125397.140625;3484.2199707
BAHIA;BA;NORDESTE;LAFAIETE COUTINHO;3502;17013.38867188;4858.18994141
BAHIA;BA;NORDESTE;TAPEROÁ;19388;80988.609375;4177.25
BAHIA;BA;NORDESTE;SANTA LUZIA;15613;51422.97265625;3293.60009766
BAHIA;BA;NORDESTE;CONCEIÇÃO DO COITÉ;62893;292867.1875;4656.58984375
BAHIA;BA;NORDESTE;BIRITINGA;14260;53547.6875;3755.10009766
BAHIA;BA;NORDESTE;IBIPEBA;17666;58437.6796875;3307.91992188
BAHIA;BA;NORDESTE;ANAGÉ;25262;74545.8046875;2950.90991211
BAHIA;BA;NORDESTE;IRECÊ;66061;415895.0;6295.62011719
BAHIA;BA;NORDESTE;MEDEIROS NETO;22752;148739.390625;6537.41992188
BAHIA;BA;NORDESTE;PLANALTO;22151;110698.2578125;4997.43994141
BAHIA;BA;NORDESTE;SALINAS DA MARGARIDA;14194;62426.8046875;4398.10986328
BAHIA;BA;NORDESTE;CAPIM GROSSO;27158;121918.3125;4489.22021484
BAHIA;BA;NORDESTE;JUAZEIRO;243896;1745979.625;7158.70996094
BAHIA;BA;NORDESTE;DOM BASÍLIO;11620;84668.9140625;7286.47998047
BAHIA;BA;NORDESTE;SAÚDE;12355;41634.6484375;3369.86010742
BAHIA;BA;NORDESTE;CARAÍBAS;10495;32104.37109375;3059.02001953
BAHIA;BA;NORDESTE;LAJE;22180;128748.09375;5804.68994141
BAHIA;BA;NORDESTE;LAJEDINHO;4468;19471.34375;4357.95996094
BAHIA;BA;NORDESTE;QUIJINGUE;28143;92821.9609375;3298.22998047
BAHIA;BA;NORDESTE;JUCURUÇU;10516;64516.0703125;6135.04003906
BAHIA;BA;NORDESTE;UBATÃ;26355;101273.8515625;3842.67993164
BAHIA;BA;NORDESTE;TEIXEIRA DE FREITAS;125430;1051444.375;8382.71972656
BAHIA;BA;NORDESTE;TUCANO;49827;169157.046875;3394.88989258
BAHIA;BA;NORDESTE;ALMADINA;6621;26828.51171875;4052.0300293
BAHIA;BA;NORDESTE;MACURURÉ;7834;24953.62890625;3185.30004883
BAHIA;BA;NORDESTE;MIGUEL CALMON;27724;107699.890625;3884.7199707
BAHIA;BA;NORDESTE;SERRA DO RAMALHO;31809;130961.890625;4117.12988281
BAHIA;BA;NORDESTE;RIBEIRÃO DO LARGO;14528;63719.88671875;4386.00976562
BAHIA;BA;NORDESTE;BELO CAMPO;15185;54279.22265625;3574.5300293
BAHIA;BA;NORDESTE;CANAVIEIRAS;37041;142412.078125;3844.70996094
BAHIA;BA;NORDESTE;SÃO FRANCISCO DO CONDE;31699;11437501.0;360815.84375
BAHIA;BA;NORDESTE;ITIÚBA;36996;129550.7890625;3501.75
BAHIA;BA;NORDESTE;CAFARNAUM;18314;61634.8046875;3365.44995117
BAHIA;BA;NORDESTE;CRAVOLÂNDIA;5713;21624.3203125;3785.11010742
BAHIA;BA;NORDESTE;RODELAS;7446;29632.92382812;3979.70996094
BAHIA;BA;NORDESTE;UAUÁ;25159;95182.21875;3783.22998047
BAHIA;BA;NORDESTE;CAATIBA;9450;34616.9453125;3663.16992188
BAHIA;BA;NORDESTE;MUCURI;35501;1009100.25;28424.56054688
BAHIA;BA;NORDESTE;EUCLIDES DA CUNHA;59193;259546.765625;4384.75
BAHIA;BA;NORDESTE;NOVA FÁTIMA;7964;27641.48828125;3470.80004883
BAHIA;BA;NORDESTE;URUÇUCA;23237;80547.1640625;3466.33007812
BAHIA;BA;NORDESTE;PINDOBAÇU;20854;62869.55859375;3014.75
BAHIA;BA;NORDESTE;LAJEDÃO;3599;27027.58203125;7509.75
BAHIA;BA;NORDESTE;VÁRZEA DA ROÇA;15171;45801.265625;3019.0
BAHIA;BA;NORDESTE;RIACHÃO DAS NEVES;23431;260520.578125;11118.62988281
BAHIA;BA;NORDESTE;CACULÉ;22557;114526.578125;5077.20996094
BAHIA;BA;NORDESTE;MILAGRES;12092;42632.4140625;3525.66992188
BAHIA;BA;NORDESTE;SENHOR DO BONFIM;76113;441113.46875;5795.50976562
BAHIA;BA;NORDESTE;NOVA VIÇOSA;36407;248463.546875;6824.60986328
BAHIA;BA;NORDESTE;NILO PEÇANHA;13274;60193.390625;4534.68017578
BAHIA;BA;NORDESTE;SANTA BÁRBARA;20461;85315.9296875;4169.68994141
BAHIA;BA;NORDESTE;SAPEAÇU;17087;70579.2578125;4130.58007812
BAHIA;BA;NORDESTE;IBIQUERA;5300;17804.328125;3359.31005859
BAHIA;BA;NORDESTE;LICÍNIO DE ALMEIDA;13205;51710.9609375;3916.01000977
BAHIA;BA;NORDESTE;CIPÓ;15758;57489.546875;3648.2800293
BAHIA;BA;NORDESTE;UNA;24650;108985.7265625;4421.33007812
BAHIA;BA;NORDESTE;IBITIARA;16665;48967.69140625;2938.36010742
BAHIA;BA;NORDESTE;FIRMINO ALVES;5864;20694.26171875;3529.04003906
BAHIA;BA;NORDESTE;SOBRADINHO;22026;385661.53125;17509.38085938
BAHIA;BA;NORDESTE;GENTIO DO OURO;11988;34065.65234375;2841.64990234
BAHIA;BA;NORDESTE;ITANAGRA;6884;28108.08203125;4083.10009766
BAHIA;BA;NORDESTE;SÃO GONÇALO DOS CAMPOS;30724;231667.328125;7540.27001953
BAHIA;BA;NORDESTE;CASA NOVA;66718;301914.84375;4525.24023438
BAHIA;BA;NORDESTE;BOA VISTA DO TUPIM;18298;75152.75;4107.16015625
BAHIA;BA;NORDESTE;JAGUARIPE;17435;60391.05859375;3463.7800293
BAHIA;BA;NORDESTE;SEBASTIÃO LARANJEIRAS;11421;45913.02734375;4020.05004883
BAHIA;BA;NORDESTE;JAGUARARI;30484;263281.65625;8636.71972656
BAHIA;BA;NORDESTE;LAGOA REAL;14510;41611.04296875;2867.75
BAHIA;BA;NORDESTE;MADRE DE DEUS;16783;246407.75;14681.99023438
BAHIA;BA;NORDESTE;SÃO JOSÉ DO JACUÍPE;11134;36806.5546875;3305.7800293
BAHIA;BA;NORDESTE;SENTO SÉ;38735;147890.25;3818.0
BAHIA;BA;NORDESTE;MANSIDÃO;12244;32635.74023438;2665.44995117
BAHIA;BA;NORDESTE;TEOFILÂNDIA;21461;66410.25;3094.45996094
BAHIA;BA;NORDESTE;VARZEDO;9451;39785.59765625;4209.66992188
BAHIA;BA;NORDESTE;IPECAETÁ;15888;48456.55859375;3049.87988281
BAHIA;BA;NORDESTE;UBAÍRA;21428;86636.703125;4043.14990234
BAHIA;BA;NORDESTE;URANDI;16289;77405.5546875;4752.00976562
BAHIA;BA;NORDESTE;MUNDO NOVO;25245;96220.46875;3811.4699707
BAHIA;BA;NORDESTE;CARAVELAS;22115;205351.859375;9285.63964844
BAHIA;BA;NORDESTE;ITAPICURU;32563;118382.15625;3635.47998047
BAHIA;BA;NORDESTE;ITARANTIM;18375;82294.8125;4478.62988281
BAHIA;BA;NORDESTE;SEABRA;42175;213669.90625;5066.27001953
BAHIA;BA;NORDESTE;CORRENTINA;32980;637574.3125;19332.15039062
BAHIA;BA;NORDESTE;CATOLÂNDIA;4059;22203.5390625;5470.20019531
BAHIA;BA;NORDESTE;TEODORO SAMPAIO;8442;38678.0390625;4581.62011719
BAHIA;BA;NORDESTE;ITAPITANGA;10376;38620.75390625;3722.12011719
BAHIA;BA;NORDESTE;RIBEIRA DO AMPARO;14621;46314.48046875;3167.66992188
BAHIA;BA;NORDESTE;CAÉM;10187;34143.12890625;3351.63989258
BAHIA;BA;NORDESTE;MACARANI;16940;69146.0703125;4081.82006836
BAHIA;BA;NORDESTE;BARRA;50226;147346.296875;2933.66992188
BAHIA;BA;NORDESTE;SANTA INÊS;10803;35840.4296875;3317.63989258
BAHIA;BA;NORDESTE;PIRIPÁ;13325;36582.48828125;2745.39990234
BAHIA;BA;NORDESTE;RIO REAL;38095;202989.765625;5328.50976562
BAHIA;BA;NORDESTE;VERA CRUZ;37539;207724.953125;5533.58007812
BAHIA;BA;NORDESTE;RIACHÃO DO JACUÍPE;33666;125705.1484375;3733.88989258
BAHIA;BA;NORDESTE;SANTA CRUZ DA VITÓRIA;6443;23149.640625;3592.98999023
BAHIA;BA;NORDESTE;WENCESLAU GUIMARÃES;24802;144764.984375;5836.83007812
BAHIA;BA;NORDESTE;SANTA CRUZ CABRÁLIA;26250;153209.375;5836.54980469
BAHIA;BA;NORDESTE;SÃO FÉLIX DO CORIBE;13504;68296.671875;5057.50976562
BAHIA;BA;NORDESTE;MATA DE SÃO JOÃO;39585;303156.75;7658.37011719
BAHIA;BA;NORDESTE;NOVA ITARANA;7875;24762.71875;3144.4699707
BAHIA;BA;NORDESTE;CASTRO ALVES;24978;110339.4765625;4417.47021484
BAHIA;BA;NORDESTE;CAIRU;14736;409264.625;27773.109375
BAHIA;BA;NORDESTE;MIRANTE;8375;26649.9296875;3182.08007812
BAHIA;BA;NORDESTE;GONGOGI;6170;26375.15234375;4274.74023438
BAHIA;BA;NORDESTE;PORTO SEGURO;122896;805236.4375;6552.18017578
BAHIA;BA;NORDESTE;IGAPORÃ;14970;48868.1171875;3264.39990234
BAHIA;BA;NORDESTE;POÇÕES;46390;216375.109375;4664.25976562
BAHIA;BA;NORDESTE;PALMEIRAS;8437;33296.58203125;3946.5
BAHIA;BA;NORDESTE;JUSSARI;6914;33357.0625;4824.56982422
BAHIA;BA;NORDESTE;AMÉLIA RODRIGUES;24491;120464.75;4918.74023438
BAHIA;BA;NORDESTE;GUANAMBI;79886;491441.5625;6151.79003906
BAHIA;BA;NORDESTE;ICHU;6148;19514.67382812;3174.14990234
BAHIA;BA;NORDESTE;RIACHO DE SANTANA;30602;136802.359375;4470.37011719
BAHIA;BA;NORDESTE;ANDORINHA;14201;71736.671875;5051.52001953
BAHIA;BA;NORDESTE;TABOCAS DO BREJO VELHO;12608;44926.98828125;3563.37011719
BAHIA;BA;NORDESTE;BROTAS DE MACAÚBAS;10949;41737.30859375;3811.9699707
BAHIA;BA;NORDESTE;LAJEDO DO TABOCAL;8999;47203.65234375;5245.43017578
BAHIA;BA;NORDESTE;PIRAÍ DO NORTE;8818;36207.7734375;4106.12011719
BAHIA;BA;NORDESTE;MONTE SANTO;53429;161170.625;3016.54003906
BAHIA;BA;NORDESTE;MATINA;13245;33801.07421875;2551.98999023
BAHIA;BA;NORDESTE;BARRA DO CHOÇA;31527;287249.9375;9111.24023438
BAHIA;BA;NORDESTE;SÃO MIGUEL DAS MATAS;10675;71017.234375;6652.66992188
BAHIA;BA;NORDESTE;ITAMBÉ;35512;124283.6875;3499.77001953
BAHIA;BA;NORDESTE;GAVIÃO;4507;15637.85742188;3469.67993164
BAHIA;BA;NORDESTE;SÃO GABRIEL;19099;60514.3359375;3168.45996094
BAHIA;BA;NORDESTE;LAURO DE FREITAS;156936;2672093.5;17026.640625
BAHIA;BA;NORDESTE;ITABUNA;213656;2280732.75;10674.79003906
BAHIA;BA;NORDESTE;CANARANA;25935;89429.9609375;3448.22998047
BAHIA;BA;NORDESTE;MUQUÉM DE SÃO FRANCISCO;10691;46145.44140625;4316.29003906
BAHIA;BA;NORDESTE;ANGICAL;15191;62100.0;4087.94995117
BAHIA;BA;NORDESTE;QUIXABEIRA;9631;30138.6953125;3129.34008789
BAHIA;BA;NORDESTE;DIAS D'ÁVILA;57708;1320355.0;22879.9296875
BAHIA;BA;NORDESTE;FÁTIMA;19703;60504.7265625;3070.84008789
BAHIA;BA;NORDESTE;MARAÚ;17270;68925.3125;3991.04003906
BAHIA;BA;NORDESTE;BARROCAS;13868;99350.3203125;7164.0
BAHIA;BA;NORDESTE;MACAJUBA;11517;36031.44140625;3128.54003906
BAHIA;BA;NORDESTE;VÁRZEA NOVA;14365;53921.52734375;3753.66992188
BAHIA;BA;NORDESTE;ESPLANADA;33115;301334.8125;9099.65039062
BAHIA;BA;NORDESTE;IBOTIRAMA;26419;129069.2890625;4885.47021484
BAHIA;BA;NORDESTE;OURIÇANGAS;8131;26103.7578125;3210.39990234
BAHIA;BA;NORDESTE;CAMPO FORMOSO;68101;337622.03125;4957.66992188
BAHIA;BA;NORDESTE;MACAÚBAS;48633;144157.8125;2964.19995117
BAHIA;BA;NORDESTE;BURITIRAMA;19492;55079.7578125;2825.76000977
BAHIA;BA;NORDESTE;BAIXA GRANDE;21814;67050.234375;3073.7199707
BAHIA;BA;NORDESTE;CORDEIROS;8883;27428.83007812;3087.79003906
BAHIA;BA;NORDESTE;SÍTIO DO QUINTO;13811;47883.55859375;3467.06005859
BAHIA;BA;NORDESTE;IGUAÍ;29449;86859.359375;2949.47998047
BAHIA;BA;NORDESTE;CRISÓPOLIS;20279;85858.2421875;4233.85009766
BAHIA;BA;NORDESTE;BRUMADO;64642;480991.4375;7440.85009766
BAHIA;BA;NORDESTE;MORRO DO CHAPÉU;35031;127060.5625;3627.09008789
BAHIA;BA;NORDESTE;PINDAÍ;15772;48485.796875;3074.16992188
BAHIA;BA;NORDESTE;CAETITÉ;48007;233801.03125;4870.14013672
BAHIA;BA;NORDESTE;PINTADAS;10812;36110.8984375;3339.88989258
BAHIA;BA;NORDESTE;BONITO;14326;126010.2734375;8795.91015625
BAHIA;BA;NORDESTE;MURITIBA;27755;128211.015625;4619.37988281
BAHIA;BA;NORDESTE;AIQUARA;5361;22533.35742188;4203.20019531
BAHIA;BA;NORDESTE;AMÉRICA DOURADA;16787;65303.5859375;3890.12988281
BAHIA;BA;NORDESTE;SANTANÓPOLIS;9643;29150.2734375;3022.94995117
BAHIA;BA;NORDESTE;CANDEAL;9050;25679.6015625;2837.5300293
BAHIA;BA;NORDESTE;ITANHÉM;21154;113195.1875;5351.00976562
BAHIA;BA;NORDESTE;VÁRZEA DO POÇO;8992;34246.515625;3808.55004883
BAHIA;BA;NORDESTE;VALENTE;22295;102698.3046875;4606.33984375
BAHIA;BA;NORDESTE;BREJOLÂNDIA;9791;40420.2734375;4128.31005859
BAHIA;BA;NORDESTE;WAGNER;8807;42085.7265625;4778.66992188
BAHIA;BA;NORDESTE;GLÓRIA;14176;48727.28125;3437.31005859
BAHIA;BA;NORDESTE;BOM JESUS DA SERRA;10588;29641.68164062;2799.55004883
BAHIA;BA;NORDESTE;ADUSTINA;15448;78803.0;5101.18017578
BAHIA;BA;NORDESTE;TANQUINHO;7875;26192.84960938;3326.08007812
BAHIA;BA;NORDESTE;MUTUÍPE;22066;96836.015625;4388.47021484
BAHIA;BA;NORDESTE;ITAGIMIRIM;7118;42068.08984375;5910.10009766
BAHIA;BA;NORDESTE;UBAITABA;20333;118813.359375;5843.37988281
BAHIA;BA;NORDESTE;SIMÕES FILHO;116662;3008293.5;25786.41015625
BAHIA;BA;NORDESTE;IRAMAIA;15045;45185.3515625;3003.35009766
BAHIA;BA;NORDESTE;PRESIDENTE JÂNIO QUADROS;14212;40023.14453125;2816.14990234
BAHIA;BA;NORDESTE;MAIRI;19700;64854.29296875;3292.10009766
BAHIA;BA;NORDESTE;HELIÓPOLIS;14713;46740.99609375;3176.85009766
BAHIA;BA;NORDESTE;PRESIDENTE TANCREDO NEVES;24249;89919.171875;3708.15991211
BAHIA;BA;NORDESTE;BARRA DO ROCHA;5860;29038.30859375;4955.33984375
BAHIA;BA;NORDESTE;PRESIDENTE DUTRA;14306;47002.90625;3285.54003906
BAHIA;BA;NORDESTE;CAMPO ALEGRE DE LOURDES;27670;86973.453125;3143.23999023
BAHIA;BA;NORDESTE;OLIVEIRA DOS BREJINHOS;23596;73714.15625;3124.01000977
BAHIA;BA;NORDESTE;CATU;50809;386145.71875;7599.95019531
BAHIA;BA;NORDESTE;TANHAÇU;20134;80742.0703125;4010.22998047
BAHIA;BA;NORDESTE;VALENÇA;89597;555572.25;6200.79003906
BAHIA;BA;NORDESTE;CENTRAL;18029;56313.98046875;3123.52001953
BAHIA;BA;NORDESTE;SÃO FÉLIX;16208;70210.15625;4331.81982422
BAHIA;BA;NORDESTE;CAMAMU;32881;149328.40625;4541.47998047
BAHIA;BA;NORDESTE;PIRITIBA;26265;84142.8046875;3203.61010742
BAHIA;BA;NORDESTE;WANDERLEY;13252;59737.21875;4507.79003906
BAHIA;BA;NORDESTE;ITAMARAJU;67803;508954.0625;7506.35986328
BAHIA;BA;NORDESTE;ITAGIBÁ;16590;112435.390625;6777.29980469
BAHIA;BA;NORDESTE;MALHADA DE PEDRAS;7677;26240.70507812;3418.09008789
BAHIA;BA;NORDESTE;BOM JESUS DA LAPA;66192;351413.0625;5309.0
BAHIA;BA;NORDESTE;ABARÉ;18831;56625.83203125;3007.05004883
BAHIA;BA;NORDESTE;ACAJUTIBA;15192;61590.81640625;4054.15991211
BAHIA;BA;NORDESTE;CARINHANHA;30240;96256.828125;3183.10009766
BAHIA;BA;NORDESTE;SERRA PRETA;16168;50307.50390625;3111.55004883
BAHIA;BA;NORDESTE;ITAPÉ;10630;40550.72265625;3814.73999023
BAHIA;BA;NORDESTE;PILÃO ARCADO;34466;97126.453125;2818.04003906
BAHIA;BA;NORDESTE;IPIRÁ;62197;245887.9375;3953.37011719
BAHIA;BA;NORDESTE;IGRAPIÚNA;13268;137953.75;10397.48046875
BAHIA;BA;NORDESTE;JUSSARA;15204;43503.5390625;2861.32006836
BAHIA;BA;NORDESTE;IBICARAÍ;24569;100709.2734375;4099.04003906
BAHIA;BA;NORDESTE;COCOS;17923;135027.5;7533.75976562
BAHIA;BA;NORDESTE;LUÍS EDUARDO MAGALHÃES;52054;1888228.125;36274.41015625
BAHIA;BA;NORDESTE;CAMAÇARI;234558;12158915.0;51837.55859375
BAHIA;BA;NORDESTE;ITABERABA;61490;338606.15625;5506.68994141
BAHIA;BA;NORDESTE;ENTRE RIOS;40524;248541.796875;6133.20019531
BAHIA;BA;NORDESTE;SANTO ANTÔNIO DE JESUS;88768;835156.6875;9408.30957031
BAHIA;BA;NORDESTE;PARAMIRIM;20870;78535.03125;3763.06005859
BAHIA;BA;NORDESTE;FEIRA DA MATA;6562;30380.33398438;4629.74023438
BAHIA;BA;NORDESTE;CANDIBA;12821;43417.87109375;3386.4699707
BAHIA;BA;NORDESTE;ANDARAÍ;14609;48729.01953125;3335.55004883
BAHIA;BA;NORDESTE;PÉ DE SERRA;14788;57215.6796875;3869.06005859
BAHIA;BA;NORDESTE;BOA NOVA;15427;50579.9765625;3278.66992188
BAHIA;BA;NORDESTE;BARRA DA ESTIVA;20537;127462.8515625;6206.5
BAHIA;BA;NORDESTE;FILADÉLFIA;16215;53721.9609375;3313.10009766
BAHIA;BA;NORDESTE;SERROLÂNDIA;12665;45652.41796875;3604.61010742
BAHIA;BA;NORDESTE;JITAÚNA;16365;57266.8359375;3499.35009766
BAHIA;BA;NORDESTE;LAPÃO;26616;109688.2421875;4121.14013672
BAHIA;BA;NORDESTE;ANGUERA;9826;26372.31835938;2683.92993164
BAHIA;BA;NORDESTE;CAETANOS;12307;30036.10546875;2440.57006836
BAHIA;BA;NORDESTE;PARATINGA;29874;96737.9765625;3238.19995117
BAHIA;BA;NORDESTE;FLORESTA AZUL;10364;42329.94140625;4084.32006836
BAHIA;BA;NORDESTE;SANTA TERESINHA;10546;33876.703125;3212.2800293
BAHIA;BA;NORDESTE;SÃO JOSÉ DA VITÓRIA;6270;20077.56640625;3202.15991211
BAHIA;BA;NORDESTE;REMANSO;39705;155141.328125;3907.35009766
BAHIA;BA;NORDESTE;MARAGOGIPE;43921;178405.578125;4061.9699707
BAHIA;BA;NORDESTE;NOVO TRIUNFO;14763;36864.1328125;2497.06005859
BAHIA;BA;NORDESTE;JIQUIRIÇÁ;13772;50515.6328125;3668.0
BAHIA;BA;NORDESTE;ITUAÇU;18772;82193.359375;4378.50976562
BAHIA;BA;NORDESTE;PAULO AFONSO;106703;1743769.875;16342.28027344
BAHIA;BA;NORDESTE;BARREIRAS;137832;1693253.625;12284.91015625
BAHIA;BA;NORDESTE;APUAREMA;7610;32103.33984375;4218.56982422
BAHIA;BA;NORDESTE;CACHOEIRA;33782;193704.671875;5733.95996094
BAHIA;BA;NORDESTE;RUY BARBOSA;30422;125032.375;4109.93017578
BAHIA;BA;NORDESTE;OLINDINA;24557;92409.46875;3763.06005859
BAHIA;BA;NORDESTE;ITAETÉ;14664;57720.859375;3936.22998047
BAHIA;BA;NORDESTE;LIVRAMENTO DE NOSSA SENHORA;44568;222608.734375;4994.81005859
BAHIA;BA;NORDESTE;NOVA IBIÁ;7029;33765.703125;4803.77001953
BAHIA;BA;NORDESTE;INHAMBUPE;36719;163543.890625;4453.93017578
BAHIA;BA;NORDESTE;IBICOARA;16940;226989.453125;13399.61035156
BAHIA;BA;NORDESTE;PEDRÃO;7597;24826.99804688;3268.0
BAHIA;BA;NORDESTE;SÍTIO DO MATO;13187;57113.71484375;4331.06005859
BAHIA;BA;NORDESTE;IUIÚ;12093;54116.75;4475.04980469
BAHIA;BA;NORDESTE;CATURAMA;8713;26457.0;3036.5
BAHIA;BA;NORDESTE;ELÍSIO MEDRADO;8183;30162.81640625;3686.0300293
BAHIA;BA;NORDESTE;AMARGOSA;35278;162852.53125;4616.25976562
BAHIA;BA;NORDESTE;GUAJERU;9330;29756.83203125;3189.37011719
BAHIA;BA;NORDESTE;ALCOBAÇA;20242;142096.75;7019.89990234
BAHIA;BA;NORDESTE;CURAÇÁ;34421;142728.21875;4146.54003906
BAHIA;BA;NORDESTE;ITAJU DO COLÔNIA;7706;38664.078125;5017.39990234
BAHIA;BA;NORDESTE;IBIASSUCÊ;9008;42919.61328125;4764.60986328
BAHIA;BA;NORDESTE;MAIQUINIQUE;8848;43714.84765625;4940.64990234
BAHIA;BA;NORDESTE;ITATIM;15516;87130.4453125;5615.52001953
BAHIA;BA;NORDESTE;COTEGIPE;14191;53177.484375;3747.27001953
BAHIA;BA;NORDESTE;DÁRIO MEIRA;12331;47403.1796875;3844.22998047
BAHIA;BA;NORDESTE;FORMOSA DO RIO PRETO;22171;533663.1875;24070.3203125
BAHIA;BA;NORDESTE;ÁGUA FRIA;15328;66563.5390625;4342.60986328
BAHIA;BA;NORDESTE;SÃO DOMINGOS;9730;43055.078125;4424.97998047
BAHIA;BA;NORDESTE;MORTUGABA;14692;45490.046875;3096.25
BAHIA;BA;NORDESTE;MUNIZ FERREIRA;7236;26533.71484375;3666.89990234
BAHIA;BA;NORDESTE;TEOLÂNDIA;12810;46183.97265625;3605.31005859
BAHIA;BA;NORDESTE;ÉRICO CARDOSO;10717;31641.61523438;2952.4699707
BAHIA;BA;NORDESTE;TERRA NOVA;12583;45995.96484375;3655.40991211
BAHIA;BA;NORDESTE;ITAMARI;8781;36500.1640625;4156.72021484
BAHIA;BA;NORDESTE;MIRANGABA;18849;62113.2421875;3295.31005859
BAHIA;BA;NORDESTE;RIO DO ANTÔNIO;15110;53273.8515625;3525.72998047
BAHIA;BA;NORDESTE;JEREMOABO;39302;147223.46875;3745.94995117
BAHIA;BA;NORDESTE;SÃO SEBASTIÃO DO PASSÉ;41758;317994.25;7615.16992188
BAHIA;BA;NORDESTE;ARATACA;10953;58449.3984375;5336.37988281
BAHIA;BA;NORDESTE;CHORROCHÓ;11022;41587.015625;3773.09008789
BAHIA;BA;NORDESTE;CANDEIAS;81699;3224811.75;39471.859375
BAHIA;BA;NORDESTE;SÃO FELIPE;20952;80595.3125;3846.65991211
BAHIA;BA;NORDESTE;NAZARÉ;27427;136208.3125;4966.20996094
DISTRITO FEDERAL;DF;CENTRO-OESTE;BRASÍLIA;2606885;131487264.0;50438.4609375
ESPIRITO SANTO;ES;SUDESTE;VITÓRIA;320156;19782628.0;61790.58984375
ESPIRITO SANTO;ES;SUDESTE;SERRA;404688;11531826.0;28495.59960938
ESPIRITO SANTO;ES;SUDESTE;PANCAS;18497;123706.6484375;6687.93017578
ESPIRITO SANTO;ES;SUDESTE;ALTO RIO NOVO;6172;47128.93359375;7635.93017578
ESPIRITO SANTO;ES;SUDESTE;VARGEM ALTA;18637;174520.09375;9364.16992188
ESPIRITO SANTO;ES;SUDESTE;JOÃO NEIVA;14621;162151.4375;11090.30957031
ESPIRITO SANTO;ES;SUDESTE;GUARAPARI;104534;924333.0625;8842.41992188
ESPIRITO SANTO;ES;SUDESTE;IBITIRAMA;9238;62844.390625;6802.81005859
ESPIRITO SANTO;ES;SUDESTE;ATILIO VIVACQUA;9361;98105.6171875;10480.25
ESPIRITO SANTO;ES;SUDESTE;DIVINO DE SÃO LOURENÇO;5011;34397.96875;6864.49023438
ESPIRITO SANTO;ES;SUDESTE;LINHARES;132664;2314608.25;17447.15039062
ESPIRITO SANTO;ES;SUDESTE;SÃO DOMINGOS DO NORTE;8205;88457.796875;10780.95996094
ESPIRITO SANTO;ES;SUDESTE;ÁGUIA BRANCA;9503;94435.375;9937.4296875
ESPIRITO SANTO;ES;SUDESTE;MARILÂNDIA;10676;102197.3515625;9572.62988281
ESPIRITO SANTO;ES;SUDESTE;JAGUARÉ;23472;330817.40625;14094.12988281
ESPIRITO SANTO;ES;SUDESTE;ÁGUA DOCE DO NORTE;12091;90734.359375;7504.29003906
ESPIRITO SANTO;ES;SUDESTE;PINHEIROS;23874;390701.78125;16365.16015625
ESPIRITO SANTO;ES;SUDESTE;VENDA NOVA DO IMIGRANTE;20028;232603.6875;11613.91992188
ESPIRITO SANTO;ES;SUDESTE;ITARANA;10667;87713.796875;8222.91015625
ESPIRITO SANTO;ES;SUDESTE;COLATINA;111365;1724502.25;15485.13964844
ESPIRITO SANTO;ES;SUDESTE;SÃO MATEUS;101613;956261.75;9410.8203125
ESPIRITO SANTO;ES;SUDESTE;ARACRUZ;78658;1975875.25;25119.8203125
ESPIRITO SANTO;ES;SUDESTE;LARANJA DA TERRA;11136;69701.8984375;6259.14990234
ESPIRITO SANTO;ES;SUDESTE;BOM JESUS DO NORTE;9672;65357.9140625;6757.43994141
ESPIRITO SANTO;ES;SUDESTE;MONTANHA;18856;197230.15625;10459.80957031
ESPIRITO SANTO;ES;SUDESTE;CACHOEIRO DE ITAPEMIRIM;201259;2399003.25;11919.98046875
ESPIRITO SANTO;ES;SUDESTE;CONCEIÇÃO DA BARRA;27059;401526.25;14838.91992188
ESPIRITO SANTO;ES;SUDESTE;BREJETUBA;11097;112031.0859375;10095.62011719
ESPIRITO SANTO;ES;SUDESTE;MARECHAL FLORIANO;13302;184262.125;13852.20996094
ESPIRITO SANTO;ES;SUDESTE;SÃO JOSÉ DO CALÇADO;10965;72256.3984375;6589.72998047
ESPIRITO SANTO;ES;SUDESTE;ICONHA;11901;151559.609375;12735.03027344
ESPIRITO SANTO;ES;SUDESTE;SANTA MARIA DE JETIBÁ;33921;531211.4375;15660.25
ESPIRITO SANTO;ES;SUDESTE;ALEGRE;31143;228743.390625;7344.93994141
ESPIRITO SANTO;ES;SUDESTE;VILA PAVÃO;9126;113717.1875;12460.79003906
ESPIRITO SANTO;ES;SUDESTE;VILA VELHA;413548;6041447.0;14608.8203125
ESPIRITO SANTO;ES;SUDESTE;MUCURICI;5910;51267.28125;8674.66992188
ESPIRITO SANTO;ES;SUDESTE;CASTELO;33212;319573.6875;9622.24023438
ESPIRITO SANTO;ES;SUDESTE;BOA ESPERANÇA;13119;153654.21875;11712.33984375
ESPIRITO SANTO;ES;SUDESTE;IBIRAÇU;10724;177162.171875;16520.16015625
